movieName,isNeg
tt0036515,1
tt0554587,1
tt0554587,1
tt0554587,1
tt0554587,1
tt0554587,1
tt0091065,1
tt0091065,1
tt0091065,1
tt0091065,1
tt0079256,1
tt0102210,1
tt0102210,1
tt0102210,1
tt0100946,1
tt0100946,1
tt0207093,1
tt0207093,1
tt0260481,1
tt0260481,1
tt0260481,1
tt0116024,1
tt0116024,1
tt0049432,1
tt0125459,1
tt0125459,1
tt0090799,1
tt0101388,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0096870,1
tt0091129,1
tt0091129,1
tt0091129,1
tt0091129,1
tt0091129,1
tt0091129,1
tt0091129,1
tt0091129,1
tt0314766,1
tt0314766,1
tt0314766,1
tt0314766,1
tt0314766,1
tt0314766,1
tt0803890,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0113501,1
tt0107604,1
tt0107604,1
tt0161743,1
tt0161743,1
tt0087171,1
tt0087171,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0109287,1
tt0211359,1
tt0211359,1
tt0189340,1
tt0189340,1
tt0256692,1
tt0256692,1
tt0256692,1
tt0256692,1
tt0244684,1
tt0244684,1
tt0244684,1
tt0244684,1
tt0244684,1
tt0428082,1
tt0428082,1
tt0428082,1
tt0428082,1
tt0114095,1
tt0114095,1
tt0869977,1
tt0080596,1
tt0080596,1
tt0080596,1
tt0708446,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0164052,1
tt0393597,1
tt0393597,1
tt0393597,1
tt0393597,1
tt0393597,1
tt0393597,1
tt0393597,1
tt0115907,1
tt0115907,1
tt0115907,1
tt0115907,1
tt0115907,1
tt0115907,1
tt0115907,1
tt0828154,1
tt0828154,1
tt0828154,1
tt0319147,1
tt0065854,1
tt0105986,1
tt0439695,1
tt0421306,1
tt0337635,1
tt0298131,1
tt0298131,1
tt0298131,1
tt0298131,1
tt0321018,1
tt0321018,1
tt0321018,1
tt0321018,1
tt0093565,1
tt0093565,1
tt0093565,1
tt0093565,1
tt0093565,1
tt0028057,1
tt0028057,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0893509,1
tt0081695,1
tt0081695,1
tt0081695,1
tt0081695,1
tt0081695,1
tt0081695,1
tt0082508,1
tt0082508,1
tt0082508,1
tt0030007,1
tt0030007,1
tt0030007,1
tt0030007,1
tt0030007,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0123385,1
tt0235751,1
tt0100666,1
tt0100666,1
tt0100666,1
tt0100666,1
tt0100666,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0073655,1
tt0001032,1
tt0043147,1
tt0038046,1
tt0086379,1
tt0086379,1
tt0086379,1
tt0086379,1
tt0086379,1
tt0086379,1
tt0025712,1
tt0025712,1
tt0405422,1
tt0405422,1
tt0405422,1
tt0405422,1
tt0405422,1
tt0405422,1
tt0423088,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0765447,1
tt0096787,1
tt0144622,1
tt0144622,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0390614,1
tt0082031,1
tt0383735,1
tt0708885,1
tt0430912,1
tt0430912,1
tt0430912,1
tt0430912,1
tt0430912,1
tt0430912,1
tt0430912,1
tt0430912,1
tt0063385,1
tt0063385,1
tt0063385,1
tt0063385,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0272147,1
tt0115387,1
tt0115387,1
tt0095993,1
tt0095993,1
tt0095993,1
tt0270419,1
tt0270419,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0381966,1
tt0102422,1
tt0102422,1
tt0102422,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0384507,1
tt0751121,1
tt0028944,1
tt0028944,1
tt0028944,1
tt0028944,1
tt0028944,1
tt0028944,1
tt0084590,1
tt0084590,1
tt0808339,1
tt0808339,1
tt0808339,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0926129,1
tt0087464,1
tt0087464,1
tt0048190,1
tt0117734,1
tt0117734,1
tt0117734,1
tt0117734,1
tt0117734,1
tt0021273,1
tt0021273,1
tt0024675,1
tt0024675,1
tt0024675,1
tt0029626,1
tt0029626,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0082279,1
tt0255730,1
tt0255730,1
tt0255730,1
tt0255730,1
tt0255730,1
tt0255730,1
tt0255730,1
tt0443678,1
tt0443678,1
tt0443678,1
tt0443678,1
tt0443678,1
tt0432028,1
tt0432028,1
tt0053044,1
tt0053044,1
tt0032281,1
tt0108313,1
tt0108313,1
tt0105316,1
tt0105316,1
tt0105316,1
tt0117093,1
tt0033575,1
tt0211900,1
tt0925266,1
tt0184463,1
tt0184463,1
tt0184463,1
tt0184463,1
tt0184463,1
tt0184463,1
tt0184463,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0425638,1
tt0442722,1
tt0442722,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0105011,1
tt0159542,1
tt0183808,1
tt0080595,1
tt0080595,1
tt0829471,1
tt0085603,1
tt0085603,1
tt0040871,1
tt0198668,1
tt0198668,1
tt0310460,1
tt0310460,1
tt0310460,1
tt0310460,1
tt0310460,1
tt0995029,1
tt0116477,1
tt0116477,1
tt0770745,1
tt0770745,1
tt0770745,1
tt0398408,1
tt0398408,1
tt0398408,1
tt0365514,1
tt0365514,1
tt0027800,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0177768,1
tt0050933,1
tt0177876,1
tt0177876,1
tt0177876,1
tt0177876,1
tt0177876,1
tt0177876,1
tt0044091,1
tt0044091,1
tt0044091,1
tt0044091,1
tt0075950,1
tt0075950,1
tt0075950,1
tt0075950,1
tt0075950,1
tt0075950,1
tt0108569,1
tt0108569,1
tt0108569,1
tt0688816,1
tt0810945,1
tt0810945,1
tt0810945,1
tt0810945,1
tt0340817,1
tt0340817,1
tt0340817,1
tt0340817,1
tt0340817,1
tt0340817,1
tt0202458,1
tt0202458,1
tt0202458,1
tt0202458,1
tt0202458,1
tt0202458,1
tt0202458,1
tt0202458,1
tt0469913,1
tt0469913,1
tt0370053,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0081505,1
tt0158438,1
tt0062032,1
tt0062032,1
tt0062032,1
tt0119902,1
tt0119902,1
tt0111403,1
tt0118608,1
tt0118608,1
tt0118608,1
tt0118608,1
tt0071266,1
tt0116581,1
tt0043455,1
tt0286499,1
tt0084266,1
tt0107878,1
tt0065208,1
tt0065208,1
tt0065208,1
tt0118535,1
tt0101004,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0808399,1
tt0395365,1
tt0395365,1
tt0042332,1
tt0107445,1
tt0078034,1
tt0085474,1
tt0249376,1
tt0249376,1
tt0045483,1
tt0045483,1
tt0100691,1
tt0100691,1
tt0100691,1
tt0263005,1
tt0263005,1
tt0263005,1
tt0263005,1
tt0756654,1
tt0756654,1
tt0756654,1
tt0756654,1
tt0756654,1
tt0037610,1
tt0037610,1
tt0076342,1
tt0076342,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0272069,1
tt0194218,1
tt0194218,1
tt0194218,1
tt0194218,1
tt0440963,1
tt0440963,1
tt0440963,1
tt0321359,1
tt0321359,1
tt0099856,1
tt0099856,1
tt0099856,1
tt0099856,1
tt0099856,1
tt0099856,1
tt0303549,1
tt0303549,1
tt0303549,1
tt0303549,1
tt0093429,1
tt0093429,1
tt0043618,1
tt0043618,1
tt0043618,1
tt0043618,1
tt0256639,1
tt0256639,1
tt0757933,1
tt0757933,1
tt0757933,1
tt0374688,1
tt0097044,1
tt0097044,1
tt0097044,1
tt0097044,1
tt0098061,1
tt0098061,1
tt0098061,1
tt0098061,1
tt0098061,1
tt0098061,1
tt0098061,1
tt0067546,1
tt0156906,1
tt0156906,1
tt0332047,1
tt0332047,1
tt0076085,1
tt0070723,1
tt0070723,1
tt0027657,1
tt0027657,1
tt0027657,1
tt0446345,1
tt0223119,1
tt0223119,1
tt0223119,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0463027,1
tt0480586,1
tt0480586,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0389957,1
tt0066932,1
tt0228979,1
tt0228979,1
tt0083475,1
tt0083475,1
tt0083475,1
tt0245095,1
tt0245095,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0316188,1
tt0048140,1
tt0048140,1
tt0048140,1
tt0218891,1
tt0218891,1
tt0088176,1
tt0114419,1
tt0210075,1
tt0265662,1
tt0119700,1
tt0119700,1
tt0115309,1
tt0043809,1
tt0337640,1
tt0401711,1
tt0401711,1
tt0401711,1
tt0401711,1
tt0401711,1
tt0401711,1
tt0471930,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0119196,1
tt0295216,1
tt0295216,1
tt0295216,1
tt0295216,1
tt0170691,1
tt0170691,1
tt0170691,1
tt0170691,1
tt0170691,1
tt0048295,1
tt0101452,1
tt0219288,1
tt0234407,1
tt0945542,1
tt0945542,1
tt0095280,1
tt0095280,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0155732,1
tt0758442,1
tt0758442,1
tt0086543,1
tt0086543,1
tt0086543,1
tt0237616,1
tt0237616,1
tt0237616,1
tt0237616,1
tt0183056,1
tt0183056,1
tt0183056,1
tt0183056,1
tt0183056,1
tt0183056,1
tt0183056,1
tt0409673,1
tt0386850,1
tt0032155,1
tt0032155,1
tt0032155,1
tt0101413,1
tt0101413,1
tt0066836,1
tt0049346,1
tt0087806,1
tt0087806,1
tt0087806,1
tt0052792,1
tt0052792,1
tt0052792,1
tt0052792,1
tt0052792,1
tt0795102,1
tt0323298,1
tt0323298,1
tt0323298,1
tt0323298,1
tt0429173,1
tt0429173,1
tt0429173,1
tt0429173,1
tt0068509,1
tt0068509,1
tt0068509,1
tt0068509,1
tt0068509,1
tt0331834,1
tt0331834,1
tt0331834,1
tt0331834,1
tt0331834,1
tt0239234,1
tt0239234,1
tt0239234,1
tt0239234,1
tt0239234,1
tt0239234,1
tt0239234,1
tt0239234,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0072752,1
tt0065649,1
tt0051311,1
tt0441718,1
tt0262411,1
tt0262411,1
tt0262411,1
tt0262411,1
tt0262411,1
tt0814331,1
tt0814331,1
tt0814331,1
tt0077429,1
tt0077429,1
tt0077429,1
tt0077429,1
tt0077429,1
tt0077429,1
tt0228158,1
tt0228158,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0887971,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0247804,1
tt0038517,1
tt0025173,1
tt0107979,1
tt0107979,1
tt0107979,1
tt0478724,1
tt0101969,1
tt0101969,1
tt0101969,1
tt0088485,1
tt0676155,1
tt0429177,1
tt0429177,1
tt0429177,1
tt0429177,1
tt0106983,1
tt0106983,1
tt0106983,1
tt0106983,1
tt0106983,1
tt0034770,1
tt0034770,1
tt0034770,1
tt0114287,1
tt0114287,1
tt0114287,1
tt0114287,1
tt0134154,1
tt0134154,1
tt0134154,1
tt0134154,1
tt0134154,1
tt0134154,1
tt0134154,1
tt0251677,1
tt0260054,1
tt0260054,1
tt0260054,1
tt0260054,1
tt0995757,1
tt0995757,1
tt0995757,1
tt0995757,1
tt0043027,1
tt0043027,1
tt0095775,1
tt0095775,1
tt0095775,1
tt0303397,1
tt0303397,1
tt0303397,1
tt0034753,1
tt0034753,1
tt0138739,1
tt0100410,1
tt0236553,1
tt0236553,1
tt0236553,1
tt0425235,1
tt0172109,1
tt0172109,1
tt0072130,1
tt0072130,1
tt0072130,1
tt0072130,1
tt0072130,1
tt0072130,1
tt0097081,1
tt0097081,1
tt0097081,1
tt0097081,1
tt0097081,1
tt0097081,1
tt0097937,1
tt0097937,1
tt0217074,1
tt0217074,1
tt0217074,1
tt0217074,1
tt0082778,1
tt0082778,1
tt0082778,1
tt0305264,1
tt0305264,1
tt0305264,1
tt0305264,1
tt0089997,1
tt0338130,1
tt0338130,1
tt0338130,1
tt0338130,1
tt0476643,1
tt0476643,1
tt0118141,1
tt0118141,1
tt0118141,1
tt0118141,1
tt0118141,1
tt0351078,1
tt0063094,1
tt0063094,1
tt0063094,1
tt0063094,1
tt0292501,1
tt0292501,1
tt0102340,1
tt0102340,1
tt0087507,1
tt0087507,1
tt0087507,1
tt0295733,1
tt0295733,1
tt0295733,1
tt0295733,1
tt0170348,1
tt0170348,1
tt0170348,1
tt0170348,1
tt0170348,1
tt0315323,1
tt0315323,1
tt0203342,1
tt0203342,1
tt0203342,1
tt0203342,1
tt0203342,1
tt0203342,1
tt0203342,1
tt0203342,1
tt0146247,1
tt0146247,1
tt0146247,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0075781,1
tt0409594,1
tt0033660,1
tt0033660,1
tt0028757,1
tt0479519,1
tt0479519,1
tt0479519,1
tt0499603,1
tt0499603,1
tt0499603,1
tt0499603,1
tt0499603,1
tt0499603,1
tt0499603,1
tt0201538,1
tt0561181,1
tt0023669,1
tt0023669,1
tt0023669,1
tt0088028,1
tt0088028,1
tt0024302,1
tt0169863,1
tt0169863,1
tt0759097,1
tt0759097,1
tt0101903,1
tt0101903,1
tt0128239,1
tt0128239,1
tt0128239,1
tt0128239,1
tt0128239,1
tt0128239,1
tt0170989,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0397501,1
tt0025580,1
tt0081696,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0346293,1
tt0108288,1
tt0108288,1
tt0108288,1
tt0108288,1
tt0145679,1
tt0145679,1
tt0145679,1
tt0088478,1
tt0077655,1
tt0074653,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0318040,1
tt0067011,1
tt0067011,1
tt0067011,1
tt0067011,1
tt0067011,1
tt0004736,1
tt0004736,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0473356,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0156789,1
tt0261277,1
tt0379186,1
tt0379186,1
tt0379186,1
tt0379186,1
tt0048734,1
tt0048734,1
tt0114007,1
tt0114007,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0213790,1
tt0092615,1
tt0092615,1
tt0092615,1
tt0092615,1
tt0361670,1
tt0126604,1
tt0126604,1
tt0126604,1
tt0126604,1
tt0126604,1
tt0436392,1
tt0785016,1
tt0785016,1
tt0078865,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0120041,1
tt0312412,1
tt0383210,1
tt0093894,1
tt0093894,1
tt0093894,1
tt0093894,1
tt0093894,1
tt0093894,1
tt0381980,1
tt0381980,1
tt0381980,1
tt0381980,1
tt0023139,1
tt0200710,1
tt0313487,1
tt0313487,1
tt0313487,1
tt0031398,1
tt0084395,1
tt0084395,1
tt0084395,1
tt0084395,1
tt0084395,1
tt0084395,1
tt0084395,1
tt0363940,1
tt0363940,1
tt0363940,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0374569,1
tt0756648,1
tt0756648,1
tt0756648,1
tt0756648,1
tt0078675,1
tt0078675,1
tt0131993,1
tt0131993,1
tt0131993,1
tt0131993,1
tt0131993,1
tt0038129,1
tt0008458,1
tt0083541,1
tt0083541,1
tt0083541,1
tt0080520,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0174336,1
tt0297111,1
tt0297111,1
tt0074811,1
tt0074811,1
tt0074811,1
tt0091024,1
tt0403118,1
tt0403118,1
tt0403118,1
tt0403118,1
tt0403118,1
tt0403118,1
tt0403118,1
tt0403118,1
tt0119380,1
tt0119380,1
tt0119380,1
tt0119380,1
tt0335563,1
tt0335563,1
tt0335563,1
tt0335563,1
tt0335563,1
tt0335563,1
tt0335563,1
tt0335563,1
tt0095177,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0391198,1
tt0815744,1
tt0815744,1
tt0815744,1
tt0815744,1
tt0815744,1
tt0815744,1
tt0075393,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0174360,1
tt0103858,1
tt0103858,1
tt0103858,1
tt0103858,1
tt0103858,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0075888,1
tt0366043,1
tt0734686,1
tt0033022,1
tt0033022,1
tt0050467,1
tt0050467,1
tt0040869,1
tt0040869,1
tt0040869,1
tt0040869,1
tt0453671,1
tt0453671,1
tt0453671,1
tt0453671,1
tt0453671,1
tt0453671,1
tt0453671,1
